start_of_week,deceduti_diff,data,year,week_number
2024-09-26 17:00:00,85.0,2024-10-02 17:00:00,2024,157
2024-10-03 17:00:00,100.0,2024-10-09 17:00:00,2024,158
2024-10-10 17:00:00,117.0,2024-10-16 17:00:00,2024,159
2024-10-17 17:00:00,116.0,2024-10-23 17:00:00,2024,160
2024-10-24 17:00:00,108.0,2024-10-30 17:00:00,2024,161
